TYPEG;VARIANCE;NB_OBJ;NB_SRC;NB_FL;NB_FU;NBF;TRUST;SF;OF;TRUTH;INTERVAL:30-34/35-39/40-44/45-49/50-54/55-59/60-64/65-69/70-74/75-79/;PRP_55-55_AGENDAG_10_distrib
cpr;100;10;10;2;2;20;33;0,3,4,6,9,10,13,15,16,19-0,3,4,6,9,10,13,14,17,19-0,3,4,6,9,10,13,14,17,19-1,3,4,6,9,10,13,14,16,19-1,2,4,6,9,10,12,15,16,19-1,2,4,6,9,10,12,15,16,19-1,3,5,6,9,10,12,14,16,19-0,3,4,6,8,10,12,15,16,19-1,3,5,6,9,10,13,15,17,19-1,3,5,7,9,10,13,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-7-8-11-12-15-17-18;;470/prop7278
cpr;100;10;10;2;2;20;33;0,2,5,7,8,11,13,15,16,19-0,2,4,7,8,10,13,15,16,19-0,2,5,6,8,11,13,15,16,18-0,2,4,7,8,11,13,15,16,18-0,2,4,7,8,10,13,15,17,19-0,2,5,7,8,10,13,14,17,19-0,2,4,6,8,10,13,15,17,19-1,3,5,6,8,10,13,15,16,19-1,3,4,7,8,11,13,15,17,18-1,3,4,6,8,10,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-6-9-11-12-14-17-19;;470/prop7279
cpr;100;10;10;2;2;20;33;1,3,4,7,8,10,12,14,17,18-0,2,4,7,8,11,12,15,17,18-1,3,4,6,8,11,12,14,17,18-0,3,4,7,8,11,12,15,16,18-0,3,5,6,8,11,12,15,17,18-1,2,4,7,8,10,12,14,17,18-1,3,4,7,8,10,13,14,17,19-0,3,5,6,8,11,12,15,17,19-0,2,5,6,8,11,12,14,17,18-0,3,5,6,8,10,12,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-6-9-10-13-14-16-19;;470/prop7280
cpr;100;10;10;2;2;20;33;0,3,4,6,9,11,13,15,17,19-1,3,4,7,9,11,13,15,17,19-1,3,4,7,8,11,12,15,17,19-1,3,4,7,9,11,13,15,17,19-1,2,4,6,8,11,12,14,17,19-0,3,4,7,8,11,13,15,16,19-1,3,4,7,9,10,12,15,17,19-1,2,5,6,9,10,13,15,17,19-0,3,5,7,9,10,13,15,17,19-1,3,5,7,9,11,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-7-9-10-12-14-16-18;;470/prop7281
cpr;100;10;10;2;2;20;33;0,3,5,6,8,11,13,15,17,18-1,3,4,6,8,11,12,15,17,19-1,3,4,6,8,11,12,15,17,19-1,3,4,6,8,10,12,15,17,18-0,3,5,7,9,11,12,15,17,18-1,3,4,6,8,11,13,15,17,19-0,3,4,6,8,11,12,14,17,19-0,3,5,7,9,11,13,15,17,18-0,3,5,6,9,10,12,14,16,18-0,2,5,7,9,11,13,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-9-10-13-14-16-19;;470/prop7282
cpr;100;10;10;2;2;20;33;1,3,5,7,8,10,12,14,17,19-1,2,5,6,8,11,12,14,17,18-1,3,5,6,8,11,12,15,17,18-0,3,5,6,8,11,12,14,17,18-1,3,5,7,8,10,12,14,16,19-1,3,5,7,8,10,12,15,17,19-1,3,5,6,9,11,13,14,16,18-1,2,4,6,9,11,12,14,17,18-0,3,5,7,8,10,13,15,17,19-0,3,4,6,9,10,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-9-10-13-15-16-19;;470/prop7283
cpr;100;10;10;2;2;20;33;0,2,5,7,9,10,13,15,17,19-0,2,5,6,9,10,12,14,17,18-0,3,5,6,9,11,13,14,17,19-0,2,5,6,9,10,13,15,17,18-0,3,5,7,9,10,13,15,17,19-0,2,5,7,9,10,13,15,16,19-0,3,5,7,8,10,13,14,17,18-0,2,5,7,8,10,12,14,17,18-0,3,5,7,9,10,12,15,17,18-0,3,4,7,8,10,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-7-8-11-12-15-16-18;;470/prop7284
cpr;100;10;10;2;2;20;33;0,3,4,7,9,10,13,14,16,18-0,3,5,7,8,11,12,14,16,18-0,2,4,7,9,10,12,14,16,18-0,2,4,6,8,10,12,14,16,18-0,3,5,7,8,10,13,15,16,18-0,3,4,7,8,11,12,15,17,18-0,2,5,7,9,11,12,14,16,18-0,3,4,6,8,11,13,15,16,18-0,3,4,7,9,10,13,15,17,19-1,3,5,7,9,11,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-9-11-13-15-17-19;;470/prop7285
cpr;100;10;10;2;2;20;33;1,2,5,7,8,11,13,14,17,19-1,3,5,6,9,11,13,15,17,19-1,3,5,7,8,11,12,14,17,19-1,3,5,6,9,11,13,15,17,19-1,3,5,6,9,11,12,14,16,19-1,3,5,6,8,11,12,14,17,19-0,3,4,7,9,10,13,14,16,19-1,3,5,6,8,11,12,14,17,18-1,3,4,6,9,11,13,15,16,18-0,2,5,6,9,11,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-8-10-12-15-16-18;;470/prop7286
cpr;100;10;10;2;2;20;33;1,3,5,6,8,11,12,14,16,19-0,3,5,7,8,11,12,15,17,19-0,3,5,6,8,10,12,14,16,19-1,3,5,6,9,11,12,14,17,19-0,3,5,6,9,10,12,15,17,19-0,3,5,6,9,11,13,14,17,18-0,2,5,7,8,11,12,15,16,19-0,3,5,7,8,11,13,14,16,18-0,3,5,7,9,11,13,14,16,18-1,3,4,6,8,10,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-9-10-13-15-16-18;;470/prop7287
cpr;100;10;10;2;2;20;33;1,2,4,6,9,11,13,15,17,18-1,2,4,7,8,11,13,15,17,18-0,2,4,7,8,11,12,15,17,18-0,2,5,7,8,11,13,15,17,18-0,2,5,6,9,11,12,15,17,18-0,2,5,6,9,10,13,15,17,18-1,2,4,6,9,11,12,15,16,18-1,3,4,7,8,11,13,14,17,18-1,2,4,7,9,11,12,15,17,19-0,3,5,7,9,11,12,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-7-9-10-12-14-16-19;;470/prop7288
cpr;100;10;10;2;2;20;33;1,3,4,6,8,10,12,15,17,18-1,3,4,6,9,10,13,14,17,19-1,3,5,6,9,10,12,15,17,18-1,2,4,7,9,10,12,15,17,19-1,3,5,7,8,10,12,15,17,19-1,3,5,6,8,10,12,15,17,18-1,3,5,7,8,10,13,15,17,19-0,3,5,6,9,10,12,14,17,18-0,3,4,7,8,10,13,15,16,19-1,2,4,7,8,10,13,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-7-8-11-13-14-16-18;;470/prop7289
cpr;100;10;10;2;2;20;33;1,2,4,6,9,10,13,14,16,19-1,2,4,6,8,10,12,14,16,19-1,2,4,6,8,10,12,14,16,19-0,2,4,6,9,10,12,15,16,18-1,2,4,7,9,10,12,15,16,19-1,2,5,6,9,11,12,15,16,18-0,3,4,7,9,10,12,15,16,18-1,2,5,6,9,10,13,15,17,18-1,3,4,6,8,10,13,14,17,19-0,2,4,6,8,11,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-7-8-11-13-15-17-19;;470/prop7290
cpr;100;10;10;2;2;20;33;0,3,4,7,9,10,12,14,16,19-0,3,5,7,9,11,12,14,16,19-0,3,5,7,9,11,12,15,16,18-0,2,4,7,8,11,12,14,16,18-0,3,4,6,8,11,13,14,16,18-0,2,5,7,9,11,12,14,17,18-0,2,5,7,8,11,13,14,16,18-0,2,5,6,9,11,13,14,16,18-0,3,4,6,8,10,12,14,17,19-0,2,5,6,8,10,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-8-10-13-15-17-19;;470/prop7291
cpr;100;10;10;2;2;20;33;1,2,5,6,8,11,12,15,17,18-1,2,5,7,8,11,12,14,17,18-1,3,5,7,8,11,13,14,17,18-1,2,5,6,8,11,12,15,17,18-1,2,5,6,8,11,13,14,17,19-0,2,4,6,8,11,12,14,17,18-1,2,5,6,9,11,13,14,17,19-1,2,5,7,9,11,12,15,17,18-1,2,5,6,8,10,13,15,16,18-1,2,4,6,8,10,13,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-9-10-13-15-16-19;;470/prop7292
cpr;100;10;10;2;2;20;33;1,2,4,6,8,11,12,15,17,18-1,3,5,6,8,11,12,15,17,18-1,3,4,6,8,10,13,15,16,18-0,3,5,6,8,11,12,15,16,18-1,2,5,6,8,11,12,15,16,19-1,3,5,7,8,10,12,15,16,18-0,3,4,6,9,11,12,15,17,19-1,2,4,7,8,11,13,15,17,18-1,3,5,6,9,11,13,15,17,19-0,3,5,6,9,10,12,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-7-9-10-13-14-17-19;;470/prop7293
cpr;100;10;10;2;2;20;33;1,3,4,7,9,11,12,14,16,18-0,3,4,7,9,11,12,14,17,18-0,3,4,7,8,11,12,14,16,18-0,3,4,7,8,11,12,14,16,18-0,2,4,7,9,10,12,14,16,18-0,2,4,7,9,11,12,14,17,18-0,3,4,6,9,11,12,14,17,19-0,2,5,6,9,11,13,14,17,18-0,2,4,7,9,11,13,15,17,18-0,2,5,7,8,10,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-8-10-13-15-17-19;;470/prop7294
cpr;100;10;10;2;2;20;33;0,2,5,6,8,10,13,15,17,19-1,3,4,6,8,10,13,15,17,18-0,2,4,6,8,10,13,15,17,18-1,3,5,6,9,10,13,15,17,18-0,2,5,6,8,10,13,14,16,18-1,3,4,6,9,10,13,15,17,18-1,3,4,6,9,11,13,15,17,18-0,2,4,6,8,10,13,15,16,19-0,2,5,6,9,10,12,14,17,19-0,2,4,6,9,10,13,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-7-9-11-12-14-16-19;;470/prop7295
cpr;100;10;10;2;2;20;33;1,3,5,6,8,11,12,14,17,18-1,3,5,6,8,11,12,15,16,18-1,3,5,6,8,11,12,14,17,18-1,3,5,6,8,11,12,15,16,18-1,3,4,7,9,11,13,14,16,18-1,3,4,7,8,10,12,14,16,19-1,3,5,7,9,11,13,14,16,18-1,3,5,7,8,10,13,14,16,18-1,3,4,7,8,10,13,14,17,19-0,2,4,7,9,10,12,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-7-9-10-13-15-17-19;;470/prop7296
cpr;100;10;10;2;2;20;33;1,3,4,7,9,10,12,15,17,18-1,3,4,6,9,11,12,15,17,18-1,3,4,7,8,10,12,14,17,18-0,2,4,6,9,10,12,14,17,18-1,3,4,7,8,10,12,15,17,18-0,3,4,7,8,10,12,14,17,18-1,2,4,7,9,10,12,15,17,19-1,3,5,7,8,11,12,14,17,18-0,3,4,6,8,10,12,15,16,19-0,2,5,7,8,10,12,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-7-8-11-13-15-16-19;;470/prop7297
cpr;100;10;10;2;2;20;33;0,2,5,6,8,10,12,14,16,19-0,3,5,6,8,10,13,14,16,19-0,3,4,6,8,10,12,14,16,19-1,2,4,6,8,10,13,14,17,19-0,3,4,6,8,11,12,14,16,19-1,2,5,6,8,10,13,14,17,19-1,2,5,7,9,10,13,14,16,19-0,2,5,6,9,10,12,15,16,19-0,3,4,6,8,11,13,15,17,18-1,3,5,6,8,11,12,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-7-9-11-12-15-17-18;;470/prop7298
cpr;100;10;10;2;2;20;33;0,3,4,6,9,11,13,15,17,19-0,3,4,6,9,10,13,14,17,19-0,3,4,6,8,11,13,15,17,18-0,2,4,6,9,11,13,15,17,18-1,3,5,6,9,11,13,14,17,19-0,2,5,6,8,11,13,14,17,18-1,2,4,6,9,11,12,14,17,19-1,2,4,6,8,11,12,14,17,18-0,3,5,6,9,10,12,15,16,18-0,2,5,7,8,11,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-7-8-10-12-15-16-19;;470/prop7299
cpr;100;10;10;2;2;20;33;1,3,5,7,9,11,13,14,17,18-1,3,5,7,8,11,12,15,17,19-1,3,5,7,8,10,12,14,17,19-1,2,5,7,8,11,12,14,17,19-1,2,5,6,8,11,12,14,17,19-1,2,5,6,8,11,12,14,17,19-1,3,5,6,8,10,12,15,17,19-0,2,5,6,8,11,13,15,17,19-1,2,5,6,9,11,13,15,17,18-0,2,5,6,8,11,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-9-10-12-15-16-18;;470/prop7300
cpr;100;10;10;2;2;20;33;1,3,4,7,9,10,13,14,17,18-1,3,5,7,8,10,13,14,17,18-1,3,4,6,9,10,13,15,17,18-1,3,5,7,9,10,13,14,16,18-1,2,5,6,9,10,12,14,17,19-1,3,5,7,8,10,12,14,17,18-1,3,4,7,9,10,13,15,16,18-0,2,5,6,8,10,13,14,16,18-1,2,5,6,9,10,12,15,16,19-1,2,4,6,9,11,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-8-11-12-15-16-19;;470/prop7301
cpr;100;10;10;2;2;20;33;0,3,5,7,8,10,13,14,17,19-0,3,5,7,8,10,13,14,17,19-1,3,5,7,9,11,13,15,17,19-1,3,5,7,9,11,13,15,17,19-0,3,5,7,8,11,13,15,17,18-1,3,4,7,8,10,13,15,17,19-0,3,5,6,9,11,13,14,16,19-1,3,5,7,9,11,12,15,17,18-1,3,5,6,8,11,13,14,17,19-1,3,5,7,8,11,12,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-8-11-12-14-16-18;;470/prop7302
cpr;100;10;10;2;2;20;33;1,3,5,6,9,10,12,14,17,19-1,3,5,7,9,11,12,14,17,19-1,3,4,6,8,10,12,14,17,19-1,3,4,6,8,10,12,14,17,19-1,3,4,7,9,10,12,14,16,19-0,3,4,7,8,11,12,14,17,19-1,3,4,6,9,11,12,14,17,19-1,3,5,7,9,11,12,14,16,18-0,2,4,6,8,10,12,14,16,19-0,2,5,6,9,10,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-9-11-13-15-16-18;;470/prop7303
cpr;100;10;10;2;2;20;33;1,2,4,6,9,11,13,14,16,18-1,2,5,6,9,11,13,14,16,19-1,2,5,6,9,11,13,14,16,19-1,2,5,7,8,10,13,14,16,18-1,2,5,7,9,11,13,15,16,18-1,3,5,7,9,11,13,14,16,18-1,3,5,7,9,10,13,15,17,18-1,2,4,6,8,10,13,14,17,19-1,2,5,6,8,11,12,15,16,19-0,3,4,6,8,11,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-7-8-11-12-15-17-19;;470/prop7304
cpr;100;10;10;2;2;20;33;1,2,5,6,8,10,12,15,17,19-1,3,4,6,8,10,13,14,17,19-1,3,4,6,8,10,13,15,17,18-1,3,5,7,8,10,12,15,17,19-1,3,5,6,8,10,12,14,17,18-1,3,5,6,9,10,12,15,16,19-1,2,5,7,8,11,12,15,17,19-1,3,5,6,8,11,12,14,17,18-1,2,5,6,9,11,13,14,17,18-1,2,5,7,9,11,13,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-9-11-12-14-16-18;;470/prop7305
cpr;100;10;10;2;2;20;33;0,2,5,6,9,10,13,14,16,18-0,2,5,6,9,10,13,14,16,18-0,2,4,6,9,11,13,14,16,18-0,2,5,6,9,10,13,14,16,18-0,3,4,7,9,11,13,14,17,18-0,2,4,6,9,10,13,14,16,18-0,2,5,7,9,10,13,14,16,19-0,2,4,7,9,11,13,14,16,19-1,2,4,6,8,10,13,15,17,18-1,2,5,6,8,11,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-7-8-10-12-15-16-19;;470/prop7306
cpr;100;10;10;2;2;20;33;0,3,4,7,8,11,13,15,16,18-0,3,4,7,8,11,13,15,16,18-0,3,4,7,8,11,13,15,16,18-0,3,4,7,8,11,13,15,16,18-1,3,5,7,8,10,13,15,16,18-0,3,4,7,9,11,13,14,17,18-0,3,5,6,8,11,13,15,16,18-1,2,5,7,8,10,13,15,16,18-1,2,4,7,8,10,12,15,16,19-1,2,5,7,8,11,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-9-11-12-14-16-19;;470/prop7307
cpr;100;10;10;2;2;20;33;0,2,4,6,8,10,13,15,17,19-0,2,4,6,8,10,13,15,17,19-1,3,5,6,8,10,13,14,17,19-0,3,4,6,8,10,13,14,17,19-1,3,5,6,9,11,13,15,17,19-0,2,4,6,9,10,13,15,17,19-0,3,5,7,9,11,13,15,17,18-1,2,4,6,8,10,12,15,17,19-1,3,4,6,8,11,13,14,16,19-0,2,4,6,8,11,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-9-11-12-14-16-18;;470/prop7308
cpr;100;10;10;2;2;20;33;0,2,4,7,9,11,12,14,17,19-0,2,4,7,8,10,12,14,17,19-0,3,4,6,8,11,12,15,17,19-0,3,4,6,8,11,12,15,17,19-0,3,4,7,8,10,13,14,17,18-0,2,4,6,8,11,13,14,17,19-0,2,4,7,8,10,12,14,16,18-1,3,5,7,9,11,12,14,16,19-0,2,5,7,8,11,13,15,17,18-1,2,5,7,9,11,12,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-9-10-13-15-16-18;;470/prop7309
cpr;100;10;10;2;2;20;33;1,3,5,7,9,11,12,15,16,19-1,3,4,7,9,11,12,14,16,19-1,2,5,7,9,11,12,14,16,19-0,3,5,7,9,11,12,14,16,19-0,3,4,7,9,11,12,14,16,19-1,3,5,6,9,11,12,14,17,19-0,2,5,7,9,10,13,14,16,18-1,2,4,7,9,11,12,14,17,19-0,2,5,7,9,10,13,14,17,18-1,2,5,6,8,10,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-8-10-12-15-17-18;;470/prop7310
cpr;100;10;10;2;2;20;33;1,3,4,6,8,11,12,14,16,18-1,3,4,6,8,11,13,14,17,18-1,3,4,6,8,10,13,14,16,18-1,3,4,6,8,11,13,14,16,19-1,3,5,6,9,10,13,15,16,18-1,3,4,6,9,11,12,14,16,18-1,3,5,6,9,11,13,14,16,19-0,2,4,6,9,10,13,15,16,18-0,3,5,6,8,10,13,14,16,19-1,2,4,6,9,10,12,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-7-9-10-12-14-17-19;;470/prop7311
cpr;100;10;10;2;2;20;33;1,2,4,7,8,10,13,15,16,19-1,2,4,7,8,10,13,14,17,19-1,2,4,7,8,10,13,14,17,19-1,2,4,7,9,10,13,15,17,19-1,2,5,7,8,11,13,15,17,19-1,2,4,7,8,11,13,15,16,19-1,3,4,6,9,10,12,14,17,19-1,2,5,7,8,11,13,14,17,19-0,2,4,6,9,11,13,15,17,19-0,3,5,7,8,10,13,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-6-9-11-13-14-16-18;;470/prop7312
cpr;100;10;10;2;2;20;33;0,2,5,6,8,11,13,15,17,19-1,3,4,6,9,11,13,15,17,19-0,2,4,6,8,10,13,15,17,19-1,2,4,6,9,11,13,15,16,19-1,2,5,6,8,10,13,15,16,19-1,3,4,6,9,11,13,14,17,19-1,3,4,7,8,11,13,14,16,19-0,3,4,6,8,11,12,15,16,19-1,3,5,6,9,11,13,14,16,19-0,2,5,7,9,10,12,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-7-9-10-12-14-16-18;;470/prop7313
cpr;100;10;10;2;2;20;33;1,2,5,7,8,11,13,15,17,18-1,3,5,7,8,10,13,15,17,18-0,3,5,7,8,11,13,14,17,19-0,3,4,7,9,11,13,15,17,18-0,3,4,7,8,10,13,14,17,18-1,3,5,7,8,10,13,15,17,19-0,3,5,6,8,11,13,14,16,19-0,3,5,6,8,11,12,15,16,19-1,3,5,7,8,10,13,14,16,19-1,3,4,7,8,11,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-9-10-12-14-16-19;;470/prop7314
cpr;100;10;10;2;2;20;33;0,2,4,7,8,10,13,15,17,18-1,2,5,6,8,10,13,14,17,18-0,2,5,6,9,10,13,14,17,18-1,2,5,7,8,10,13,15,17,18-0,3,4,6,8,10,13,15,16,18-0,3,4,7,8,10,13,15,17,18-1,2,5,6,8,11,13,14,16,18-1,2,5,7,8,10,12,14,17,18-1,3,5,6,8,11,12,15,16,18-1,2,4,7,8,10,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-7-9-11-12-14-16-19;;470/prop7315
cpr;100;10;10;2;2;20;33;1,3,4,7,9,10,13,15,17,18-1,2,5,7,9,10,13,14,17,19-1,3,5,7,9,10,12,14,17,19-0,3,5,6,9,10,13,15,17,19-1,2,5,7,9,10,12,15,16,19-0,3,5,6,9,10,13,15,16,19-1,3,4,7,8,10,13,14,17,18-0,2,5,6,9,10,13,14,17,19-1,2,4,7,8,10,13,14,17,18-0,3,5,6,9,11,12,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-8-11-12-14-16-18;;470/prop7316
cpr;100;10;10;2;2;20;33;0,2,4,6,8,10,13,15,17,18-0,3,5,6,9,10,13,14,17,18-1,3,5,6,9,10,13,15,17,18-0,3,5,6,9,10,13,15,17,19-1,3,4,7,8,10,13,15,17,18-1,2,5,7,8,10,13,15,17,18-1,2,5,7,9,10,13,15,17,18-0,2,5,6,8,11,12,15,17,19-1,2,5,6,9,11,12,15,17,18-1,2,5,7,8,11,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-9-11-12-14-16-19;;470/prop7317
cpr;100;10;10;2;2;20;33;1,3,5,6,9,11,12,14,16,18-1,3,4,7,9,11,12,14,16,18-0,3,4,6,9,11,12,14,16,18-1,3,4,7,9,11,12,14,16,18-1,3,4,6,9,11,12,14,16,18-0,3,4,7,9,11,13,14,17,18-0,2,4,7,9,11,13,14,17,18-0,2,4,6,9,10,12,14,16,18-1,3,5,6,8,10,12,14,17,18-1,3,4,6,8,11,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-8-10-13-15-17-19;;470/prop7318
cpr;100;10;10;2;2;20;33;1,3,4,7,9,11,12,15,17,18-1,3,5,6,9,11,13,15,16,18-1,3,5,6,9,11,13,15,16,18-1,3,4,7,9,11,13,15,17,19-1,2,4,7,9,11,13,14,16,19-1,3,5,7,9,10,13,15,16,19-1,2,4,7,8,11,13,15,17,19-1,3,4,6,8,11,13,14,17,18-1,2,4,6,9,11,12,14,16,19-1,2,4,6,9,10,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-6-8-10-12-14-17-19;;470/prop7319
cpr;100;10;10;2;2;20;33;0,3,5,7,9,11,12,14,17,18-0,2,4,7,9,11,12,14,17,18-0,3,4,6,9,11,12,14,17,18-0,2,4,6,9,10,12,14,17,18-1,3,4,7,8,10,12,14,16,18-0,2,5,7,9,11,12,14,17,18-1,2,4,7,9,11,12,14,17,19-0,3,4,6,8,10,12,14,16,19-0,2,5,7,9,10,13,15,17,19-0,2,5,6,9,11,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-8-11-13-15-16-19;;470/prop7320
cpr;100;10;10;2;2;20;33;1,2,5,6,9,11,12,14,16,18-1,2,5,6,9,11,12,14,17,19-1,2,5,7,9,10,12,14,16,18-1,2,5,6,9,11,12,14,17,19-1,2,5,6,8,10,13,14,17,19-1,3,5,6,9,11,12,14,16,18-1,2,4,7,9,11,12,14,16,18-1,3,4,6,9,10,12,14,16,19-0,3,4,7,9,10,12,14,17,19-0,2,5,7,9,11,13,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-7-8-11-13-15-16-19;;470/prop7321
cpr;100;10;10;2;2;20;33;0,2,5,7,9,10,13,15,17,18-0,2,5,6,9,10,13,15,16,18-0,2,5,7,9,10,12,15,17,19-0,2,5,6,9,10,12,15,16,19-0,3,5,7,9,10,12,14,16,19-0,2,5,6,8,10,12,14,16,18-0,2,5,6,9,11,12,14,16,19-1,2,4,7,9,10,13,15,16,19-1,3,5,7,8,10,13,15,17,18-1,3,4,7,8,10,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-6-8-11-13-14-17-19;;470/prop7322
cpr;100;10;10;2;2;20;33;1,2,5,6,9,10,12,14,17,19-0,2,5,6,8,10,12,14,17,19-0,2,5,6,9,10,12,15,17,19-0,2,5,6,8,10,12,15,16,19-1,3,4,6,9,10,12,14,16,19-0,2,4,6,8,11,12,14,16,19-0,3,5,6,8,10,12,15,16,18-0,2,4,6,8,11,13,14,16,19-1,3,4,6,8,10,12,14,16,18-1,2,4,6,8,11,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-7-8-11-13-15-17-18;;470/prop7323
cpr;100;10;10;2;2;20;33;0,2,4,7,9,11,13,14,17,19-1,3,5,6,9,11,13,14,17,19-1,2,4,7,9,11,13,15,17,19-1,3,5,7,9,11,13,14,17,18-1,3,5,6,9,11,13,15,17,19-1,2,4,7,8,11,13,14,16,19-1,2,4,6,8,10,13,14,17,19-1,3,4,7,9,11,13,14,16,18-1,3,5,7,9,10,12,14,16,18-0,2,4,6,8,10,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-6-8-10-12-15-16-18;;470/prop7324
cpr;100;10;10;2;2;20;33;1,3,5,7,9,10,12,14,16,18-1,3,4,7,8,11,12,14,16,19-1,3,5,7,8,11,13,15,16,18-1,3,5,7,9,11,12,14,17,18-1,3,5,7,9,11,13,15,16,18-1,3,5,6,8,11,12,15,16,19-1,2,4,7,8,10,12,14,17,18-0,3,4,7,8,11,12,15,17,18-1,3,5,6,9,10,13,15,16,18-1,3,4,6,9,10,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-9-10-13-15-17-19;;470/prop7325
